Map,Pokemon,DexID,Morning,Day,Night,MinLvl,MaxLvl,Item,Member,Tier,Fishing,FishingOnly,RequiredRod
Secret Nap Area,Krabby,98,1,1,1,45,50,,0,Common,0,0,
Secret Nap Area,Lapras,131,1,1,1,10,13,,1,Rare,0,0,
Secret Nap Area,Poliwag,60,1,1,1,45,50,,0,Common,0,0,
Secret Nap Area,Slowbro,80,1,1,1,45,50,King's Rock,0,Common,0,0,
Secret Nap Area,Slowking,199,1,1,1,45,50,King's Rock,0,Uncommon,0,0,
Secret Nap Area,Slowpoke,79,1,1,1,45,50,Lagging Tail,0,Common,0,0,
Secret Nap Area,Staryu,120,1,1,1,45,50,Water Stone,0,Rare,0,0,
Sendoff Spring,Goldeen,118,1,1,1,40,44,,0,Common,1,0,Old Rod
Sendoff Spring,Gyarados,130,1,1,1,40,44,,0,Uncommon,1,0,Good Rod
Sendoff Spring,Magikarp,129,1,1,1,40,44,,0,Common,1,0,Old Rod
Sendoff Spring,Poliwhirl,61,1,1,1,40,44,,0,Uncommon,0,0,
Sendoff Spring,Seaking,119,1,1,1,40,44,,0,Uncommon,1,0,Good Rod
Shamouti Island,Gyarados,130,1,1,1,40,45,,0,Common,1,0,Old Rod
Shamouti Island,Horsea,116,1,1,1,40,45,Dragon Scale,0,Common,1,0,Old Rod
Shamouti Island,Magikarp,129,1,1,1,40,45,,0,Common,1,0,Old Rod
Shamouti Island,Mantine,226,1,1,1,40,43,,0,Uncommon,1,0,Good Rod
Shamouti Island,Remoraid,223,1,1,1,40,45,Starf Berry,0,Uncommon,1,0,Good Rod
Shamouti Island,Seadra,117,1,1,1,40,45,Dragon Scale,0,Common,1,0,Old Rod
Shamouti Island,Shellder,90,1,1,1,40,45,,0,Uncommon,1,0,Good Rod
Shamouti Island,Totodile,158,1,1,1,34,36,,0,Rare,1,0,Super Rod
Shamouti Island frozen,Gyarados,130,1,1,1,40,45,,0,Common,1,0,Old Rod
Shamouti Island frozen,Horsea,116,1,1,1,40,45,Dragon Scale,0,Common,1,0,Old Rod
Shamouti Island frozen,Magikarp,129,1,1,1,40,45,,0,Common,1,0,Old Rod
Shamouti Island frozen,Mantine,226,1,1,1,40,43,,0,Uncommon,1,0,Good Rod
Shamouti Island frozen,Remoraid,223,1,1,1,40,45,Starf Berry,0,Uncommon,1,0,Good Rod
Shamouti Island frozen,Seadra,117,1,1,1,40,45,Dragon Scale,0,Common,1,0,Old Rod
Shamouti Island frozen,Shellder,90,1,1,1,40,45,,0,Uncommon,1,0,Good Rod
Shamouti Island frozen,Totodile,158,1,1,1,34,36,,0,Rare,1,0,Super Rod
Shamouti Seaway,Goldeen,118,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,1,1,Good Rod
Shamouti Seaway,Magikarp,129,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway,Poliwag,60,1,1,1,15,19,King's Rock,0,Common,1,1,Old Rod
Shamouti Seaway,Seaking,119,1,1,1,15,19,,0,Uncommon,1,1,Old Rod
Shamouti Seaway,Tentacool,72,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway,Tentacruel,73,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway,Wooper,194,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Goldeen,118,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Horsea,116,1,1,1,15,19,Dragon Scale,0,Uncommon,1,1,Good Rod
Shamouti Seaway Frozen,Magikarp,129,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Poliwag,60,1,1,1,15,19,King's Rock,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Seaking,119,1,1,1,15,19,,0,Uncommon,1,1,Old Rod
Shamouti Seaway Frozen,Tentacool,72,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Tentacruel,73,1,1,1,15,19,,0,Common,1,1,Old Rod
Shamouti Seaway Frozen,Wooper,194,1,1,1,15,19,,0,Common,1,1,Old Rod
Shoal Cave,Magikarp,129,1,1,1,25,37,,0,Common,1,1,Old Rod
Shoal Cave,Spheal,363,1,1,1,25,37,,0,Uncommon,0,0,
Shoal Cave,Tentacool,72,1,1,1,25,37,,0,Common,1,0,Old Rod
Shoal Cave,Wailmer,320,1,1,1,25,37,,0,Uncommon,1,1,Super Rod
Shoal Cave,Zubat,41,1,1,1,25,37,,0,Common,0,0,
Sinnoh Safari Area Zone 2,Carvanha,318,1,1,1,24,28,Deep Sea Tooth,0,Uncommon,1,0,Super Rod
Sinnoh Safari Area Zone 2,Corphish,341,1,1,1,24,28,Mystic Water,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 2,Ducklett,580,1,1,1,24,28,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 2,Feebas,349,1,1,1,24,28,Prism Scale,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 2,Lombre,271,1,1,1,24,28,Mental Herb,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 2,Lotad,270,1,1,1,24,28,Mental Herb,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 2,Lumineon,457,1,1,1,24,28,Rindo Berry,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 2,Mantyke,458,1,1,1,22,26,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 2,Psyduck,54,1,1,1,24,28,,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 4,Barboach,339,1,1,1,24,28,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 4,Bibarel,400,1,1,1,24,28,,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 4,Clauncher,692,1,1,1,24,28,Prism Scale,1,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 4,Masquerain,284,1,1,1,24,28,Silver Powder,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 4,Piplup,393,1,1,1,24,28,Persim Berry,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 4,Surskit,283,1,1,1,24,28,Silver Powder,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 4,Swanna,581,1,1,1,24,28,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 4,Whiscash,340,1,1,1,24,28,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 6,Buizel,418,1,1,1,24,28,Wacan Berry,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 6,Finneon,456,1,1,1,24,28,Rindo Berry,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 6,Mantyke,458,1,1,1,22,26,,0,Uncommon,1,0,Good Rod
Sinnoh Safari Area Zone 6,Quagsire,195,1,1,1,24,28,,0,Common,1,0,Old Rod
Sinnoh Safari Area Zone 6,Shellos,422,1,1,1,24,28,Rowap Berry,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 6,Skrelp,690,1,1,1,24,28,Maranga Berry,1,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 6,Tynamo,602,1,1,1,24,28,,0,Rare,1,0,Super Rod
Sinnoh Safari Area Zone 6,Wooper,194,1,1,1,24,28,,0,Common,1,0,Old Rod
Sinnoh Victory Road B1F,Dewgong,87,1,1,1,45,49,,0,Common,0,0,
Sinnoh Victory Road B1F,Floatzel,419,1,1,1,45,49,,0,Rare,0,0,
Sinnoh Victory Road B1F,Golbat,42,1,1,1,45,49,,0,Common,0,0,
Sinnoh Victory Road B1F,Gyarados,130,1,1,1,45,49,,0,Uncommon,1,0,Good Rod
Sinnoh Victory Road B1F,Lapras,131,1,1,1,45,49,,0,Rare,0,0,
Sinnoh Victory Road B1F,Magikarp,129,1,1,1,45,49,,0,Common,1,0,Old Rod
Sinnoh Victory Road B1F,Octillery,224,1,1,1,45,49,,0,Uncommon,1,0,Good Rod
Sinnoh Victory Road B1F,Remoraid,223,1,1,1,45,49,,0,Uncommon,1,0,Good Rod
Sinnoh Victory Road B1F Deep,Dewgong,87,1,1,1,50,54,,0,Common,0,0,
Sinnoh Victory Road B1F Deep,Floatzel,419,1,1,1,50,54,,0,Uncommon,0,0,
Sinnoh Victory Road B1F Deep,Golbat,42,1,1,1,50,54,,0,Common,0,0,
Sinnoh Victory Road B1F Deep,Gyarados,130,1,1,1,50,54,,0,Common,1,0,Super Rod
Sinnoh Victory Road B1F Deep,Lapras,131,1,1,1,50,54,,0,Rare,0,0,
Sinnoh Victory Road B1F Deep,Magikarp,129,1,1,1,50,54,,0,Common,1,0,Old Rod
Sinnoh Victory Road B1F Deep,Remoraid,223,1,1,1,50,54,,0,Uncommon,1,0,Super Rod
Sinnoh Victory Road B1F Deep,Seel,86,1,1,1,50,54,,0,Common,0,0,
Slateport City,Gyarados,130,1,1,1,22,34,,0,Uncommon,1,0,Super Rod
Slateport City,Krabby,98,1,1,1,30,34,,0,Common,1,0,Old Rod
Slateport City,Magikarp,129,1,1,1,22,34,,0,Common,1,0,Old Rod
Slateport City,Pelipper,279,1,1,1,32,34,,0,Uncommon,0,0,
Slateport City,Tentacool,72,1,1,1,32,36,,0,Common,1,0,Old Rod
Slateport City,Wailmer,320,1,1,1,5,35,,0,Uncommon,1,0,Super Rod
Slateport City,Wingull,278,1,1,1,30,34,,0,Common,0,0,
Sleeping Path,Politoed,186,1,1,1,42,45,Damp Rock,0,Uncommon,0,0,
Sleeping Path,Poliwag,60,1,1,1,42,45,,0,Common,0,0,
Sleeping Path,Quagsire,195,1,1,1,42,45,,0,Common,0,0,
Sleeping Path,Slowbro,80,1,1,1,42,45,King's Rock,0,Common,0,0,
Sleeping Path,Slowpoke,79,1,1,1,42,45,Lagging Tail,0,Common,0,0,
Sleeping Path,Wooper,194,1,1,1,42,45,,0,Common,0,0,
Slowpoke Well,Goldeen,118,1,1,1,9,13,,0,Common,1,0,Old Rod
Slowpoke Well,Magikarp,129,1,1,1,9,13,,0,Common,1,0,Old Rod
Slowpoke Well,Psyduck,54,1,1,1,9,13,,0,Common,1,0,Old Rod
Slowpoke Well,Seaking,119,1,1,1,9,13,,0,Common,1,0,Old Rod
Slowpoke Well,Slowpoke,79,1,1,1,9,13,Lagging Tail,0,Common,1,0,Old Rod
Slowpoke Well L1,Goldeen,118,1,1,1,8,12,,0,Common,1,0,Old Rod
Slowpoke Well L1,Slowpoke,79,1,1,1,8,12,,0,Common,1,0,Old Rod
Snowfall Valley,Beartic,614,1,1,1,25,30,Aspear Berry,0,Rare,0,0,
Snowfall Valley,Buizel,418,1,1,1,25,30,Wacan Berry,0,Uncommon,0,0,
Snowfall Valley,Floatzel,419,1,1,1,25,30,Wacan Berry,0,Uncommon,0,0,
Snowfall Valley,Golduck,55,1,1,1,25,30,,0,Common,0,0,
Snowfall Valley,Magikarp,129,1,1,1,25,30,,0,Common,0,0,
Snowfall Valley,Mudkip,258,1,1,1,25,30,,0,Rare,0,0,
Snowfall Valley,Panpour,515,1,1,1,25,30,Rindo Berry,0,Uncommon,0,0,
Snowfall Valley,Tentacruel,73,1,1,1,25,30,Poison Barb,0,Common,0,0,
Sootopolis city,Gyarados,130,1,1,1,30,34,,0,Uncommon,1,0,Super Rod
Sootopolis city,Magikarp,129,1,1,1,30,34,,0,Common,1,0,Old Rod
Spawn Testing,Lapras,131,1,1,1,43,48,,0,Rare,1,0,Super Rod
Spawn Testing,Poliwag,60,1,1,1,60,65,,0,Common,1,0,Old Rod
Spawn Testing,Psyduck,54,1,1,1,60,65,,0,Common,1,0,Old Rod
Spawn Testing,Seel,86,1,1,1,60,65,,0,Common,1,0,Old Rod
Spawn Testing,Staryu,120,1,1,1,60,65,,0,Uncommon,1,0,Good Rod
Spawn Testing,Wingull,278,1,1,1,60,65,,0,Common,0,0,
Suzuka Cave 1F,Bronzor,436,1,1,1,21,25,Metal Coat,0,Common,0,0,
Suzuka Cave 1F,Feebas,349,1,1,1,21,25,Prism Scale,0,Rare,0,0,
Suzuka Cave 1F,Horsea,116,1,1,1,21,25,Dragon Scale,0,Common,0,0,
Suzuka Cave 1F,Mantyke,458,1,1,1,21,25,,0,Uncommon,0,0,
Suzuka Cave 1F,Octillery,224,1,1,1,21,25,Starf Berry,0,Uncommon,0,0,
Suzuka Cave 1F,Panpour,515,1,1,1,21,25,Rindo Berry,0,Uncommon,0,0,
Suzuka Cave 1F,Piplup,393,1,1,1,21,25,,0,Rare,0,0,
Suzuka Cave 1F,Wooper,194,1,1,1,21,25,,0,Common,0,0,
Suzuka Cave B1F,Buizel,418,1,1,1,17,21,Wacan Berry,0,Uncommon,0,0,
Suzuka Cave B1F,Lotad,270,1,1,1,17,21,Mental Herb,0,Common,0,0,
Suzuka Cave B1F,Mantyke,458,1,1,1,17,21,,0,Uncommon,0,0,
Suzuka Cave B1F,Piplup,393,1,1,1,17,21,,0,Rare,0,0,
Suzuka Cave B1F,Quagsire,195,1,1,1,17,21,,0,Common,0,0,
Suzuka Cave B1F,Remoraid,223,1,1,1,17,21,Starf Berry,0,Uncommon,0,0,
Suzuka Cave B1F,Rotom,479,1,1,1,17,21,Lum Berry,1,Rare,0,0,
Suzuka Cave B1F,Wooper,194,1,1,1,17,21,,0,Common,0,0,
Suzuka Clearing,Azumarill,184,1,1,1,17,21,,0,Uncommon,1,0,Good Rod
Suzuka Clearing,Azurill,298,1,1,1,17,21,,0,Rare,1,0,Super Rod
Suzuka Clearing,Horsea,116,1,1,1,17,21,Dragon Scale,0,Common,1,0,Old Rod
Suzuka Clearing,Magikarp,129,1,1,1,17,21,,0,Common,1,0,Old Rod
Suzuka Clearing,Marill,183,1,1,1,17,21,,0,Uncommon,1,0,Good Rod
Suzuka Clearing,Remoraid,223,1,1,1,17,21,Starf Berry,0,Uncommon,1,0,Good Rod
Suzuka Clearing,Wooper,194,1,1,1,17,21,,0,Common,1,0,Old Rod
Tanoby Ruins,Gyarados,130,1,1,1,10,40,,0,Uncommon,1,0,Super Rod
Tanoby Ruins,Horsea,116,1,1,1,10,40,Dragon Scale,0,Common,1,1,Super Rod
Tanoby Ruins,Kingler,99,1,1,0,10,40,,0,Common,1,0,Super Rod
Tanoby Ruins,Krabby,98,1,1,1,10,40,,0,Common,1,1,Good Rod
Tanoby Ruins,Magikarp,129,1,1,1,10,40,,0,Common,1,1,Old Rod
Tanoby Ruins,Mantine,226,1,1,1,10,40,,0,Uncommon,0,0,
Tanoby Ruins,Mantine,226,1,1,1,10,40,,0,Uncommon,0,0,
Tanoby Ruins,Psyduck,54,1,0,0,10,40,,0,Common,1,1,Super Rod
Tanoby Ruins,Remoraid,223,0,1,0,10,40,,0,Uncommon,1,1,Super Rod
Tanoby Ruins,Seadra,117,1,1,1,10,40,,0,Uncommon,1,1,Super Rod
Tanoby Ruins,Slowpoke,79,1,1,0,10,40,,0,Common,1,1,Super Rod
Tanoby Ruins,Tentacool,72,1,1,1,10,40,,0,Common,0,0,
Tanoby Ruins,Tentacruel,73,1,1,1,10,40,,0,Uncommon,0,0,
Tohjo Falls,Goldeen,118,1,1,1,42,46,,0,Common,1,0,Old Rod
Tohjo Falls,Magikarp,129,1,1,1,42,46,,0,Common,1,0,Old Rod
Tohjo Falls,Seaking,119,1,1,1,42,46,,0,Common,1,0,Old Rod
Tower of Abundance 4F,Bibarel,400,1,1,1,24,28,,0,Common,0,0,
Tower of Abundance 4F,Bidoof,399,1,1,1,24,28,,0,Common,0,0,
Tower of Abundance 4F,Corsola,222,1,1,1,24,28,Hard Stone,0,Uncommon,0,0,
Tower of Abundance 4F,Empoleon,395,1,1,1,24,28,,0,Rare,0,0,
Tower of Abundance 4F,Lombre,271,1,1,1,24,28,Mental Herb,0,Common,0,0,
Tower of Abundance 4F,Lotad,270,1,1,1,24,28,Mental Herb,0,Common,0,0,
Tower of Abundance 4F,Relicanth,369,1,1,1,20,24,Deep Sea Scale,0,Rare,0,0,
Tower of Abundance 4F,Skrelp,690,1,1,1,24,28,Maranga Berry,0,Rare,0,0,
Trainer Tower,Horsea,116,0,0,1,12,42,Dragon Scale,0,Common,1,0,Good Rod
Trainer Tower,Krabby,98,1,1,1,12,42,,0,Common,1,0,Old Rod
Trainer Tower,Magikarp,129,1,1,1,12,42,,0,Common,1,0,Old Rod
Trainer Tower,Mantine,226,1,1,1,12,42,,0,Uncommon,1,0,Super Rod
Trainer Tower,Qwilfish,211,1,0,1,12,42,,0,Uncommon,1,0,Super Rod
Trainer Tower,Seadra,117,0,0,1,12,42,,0,Uncommon,1,0,Super Rod
Trainer Tower,Tentacool,72,1,1,1,12,42,,0,Common,1,0,Old Rod
Trainer Tower,Tentacruel,73,1,1,1,12,42,,0,Common,1,0,Super Rod
Trainers Valley,Binacle,688,1,1,1,30,32,Kee Berry,1,Rare,1,0,Super Rod
Trainers Valley,Buizel,418,1,1,1,30,32,Wacan Berry,0,Uncommon,1,0,Good Rod
Trainers Valley,Chinchou,170,1,1,1,30,32,Apicot Berry,0,Common,1,0,Old Rod
Trainers Valley,Corsola,222,1,1,1,30,32,Hard Stone,0,Uncommon,1,0,Good Rod
Trainers Valley,Ducklett,580,1,1,1,30,32,,0,Uncommon,1,0,Good Rod
Trainers Valley,Magikarp,129,1,1,1,30,32,,0,Common,1,0,Old Rod
Trainers Valley,Shellder,90,1,1,1,30,32,,0,Uncommon,1,0,Super Rod
Treasure Beach,Frillish,592,1,1,1,34,38,,0,Rare,1,1,Super Rod
Treasure Beach,Gyarados,130,1,1,1,34,38,,0,Uncommon,1,1,Super Rod
Treasure Beach,Horsea,116,1,1,1,34,38,Dragon Scale,0,Common,1,1,Good Rod
Treasure Beach,Kingler,99,1,1,1,34,38,,0,Common,1,0,Super Rod
Treasure Beach,Krabby,98,1,1,1,34,38,,0,Common,1,0,Good Rod
Treasure Beach,Magikarp,129,0,0,1,34,38,,0,Common,1,1,Old Rod
Treasure Beach,Psyduck,54,1,1,0,34,38,,0,Common,1,0,Good Rod
Treasure Beach,Seadra,117,1,1,1,34,38,,0,Uncommon,1,1,Super Rod
Treasure Beach,Tentacool,72,1,1,1,34,38,,0,Common,1,0,Old Rod
Treasure Beach,Tentacruel,73,1,1,1,34,38,,0,Common,1,0,Super Rod
Unholy Sands,Castform,351,1,1,1,15,19,Mystic Water,0,Rare,0,0,
Unholy Sands,Chingling,433,1,1,1,24,30,Colbur Berry,0,Uncommon,0,0,
Unholy Sands,Gastly,92,1,1,1,15,19,,0,Common,0,0,
Unholy Sands,Koffing,109,1,1,1,24,27,Smoke Ball,0,Common,0,0,
Unholy Sands,Lunatone,337,1,1,1,24,30,Moon Stone,0,Uncommon,0,0,
Unholy Sands,Slowking,199,1,1,1,24,30,King's Rock,0,Uncommon,0,0,
Unholy Sands,Squirtle,7,1,1,1,15,19,,0,Rare,0,0,
Unholy Sands,Tentacool,72,1,1,1,24,30,Poison Barb,0,Common,0,0,
Unholy Sands West,Gyarados,130,1,1,1,25,30,,0,Common,0,0,
Unholy Sands West,Lunatone,337,1,1,1,25,30,Moon Stone,0,Uncommon,0,0,
Unholy Sands West,Magikarp,129,1,1,1,25,30,,0,Common,0,0,
Unholy Sands West,Marill,183,1,1,1,25,30,,0,Uncommon,0,0,
Unholy Sands West,Slowbro,80,1,1,1,25,30,King's Rock,0,Common,0,0,
Unholy Sands West,Slowking,199,1,1,1,25,30,King's Rock,0,Uncommon,0,0,
Unholy Sands West,Spheal,363,1,1,1,25,30,,0,Uncommon,0,0,
Unholy Sands West,Totodile,158,1,1,1,25,30,,0,Rare,0,0,
Unholy Sands West,Vibrava,329,1,1,1,20,23,Yache Berry,0,Rare,0,0,
Union Cave 1F,Goldeen,118,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave 1F,Quagsire,195,1,1,0,8,10,,0,Common,1,0,Old Rod
Union Cave 1F,Seaking,119,0,0,1,8,10,,0,Common,1,0,Old Rod
Union Cave 1F,Wooper,194,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B1F,Goldeen,118,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B1F,Magikarp,129,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B1F,Marill,183,1,1,1,8,10,,0,Uncommon,1,0,Good Rod
Union Cave B1F,Quagsire,195,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B1F,Seaking,119,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B1F,Tympole,535,1,1,1,8,10,Persim Berry,1,Rare,1,0,Super Rod
Union Cave B1F,Wooper,194,1,1,1,8,10,,0,Common,1,0,Old Rod
Union Cave B2F,Goldeen,118,1,1,1,6,10,,0,Common,0,0,
Union Cave B2F,Lapras,131,1,1,1,11,15,,0,Rare,0,0,
Union Cave B2F,Magikarp,129,1,1,1,6,10,,0,Common,0,0,
Union Cave B2F,Marill,183,1,1,1,6,10,,0,Uncommon,0,0,
Union Cave B2F,Quagsire,195,1,1,1,6,10,,0,Common,0,0,
Union Cave B2F,Wooper,194,1,1,1,6,10,,0,Common,0,0,
Unknown Place,Golduck,55,1,1,1,30,32,,0,Common,0,0,
Unknown Place,Jynx,124,1,1,1,30,32,Aspear Berry,0,Rare,0,0,
Unknown Place,Lapras,131,1,1,1,26,26,,0,Rare,0,0,
Unknown Place,Psyduck,54,1,1,1,30,32,,0,Common,0,0,
Unknown Place,Seel,86,1,1,1,30,32,Aspear Berry,0,Common,0,0,
Unknown Place,Spheal,363,1,1,1,30,32,,0,Uncommon,0,0,
Unknown Place,Vanillite,582,1,1,1,30,32,Never-Melt Ice,1,Rare,0,0,
Valley Windworks,Finneon,456,1,1,1,20,35,,0,Uncommon,1,0,Super Rod
Valley Windworks,Gastrodon,423,1,1,1,20,35,,0,Rare,0,0,
Valley Windworks,Gyarados,130,1,1,1,20,35,,0,Uncommon,1,0,Super Rod
Valley Windworks,Magikarp,129,1,1,1,20,35,,0,Common,1,0,Old Rod
Valley Windworks,Pelipper,279,1,1,1,20,35,,0,Uncommon,0,0,
Valley Windworks,Shellder,90,1,1,1,20,35,,0,Uncommon,1,0,Super Rod
Valley Windworks,Shellos,422,1,1,1,20,35,,0,Rare,0,0,
Valley Windworks,Tentacool,72,1,1,1,20,35,,0,Common,1,0,Old Rod
Valley Windworks,Tentacruel,73,1,1,1,20,35,,0,Uncommon,1,0,Super Rod
Valley Windworks,Wingull,278,1,1,1,20,35,,0,Common,0,0,
Vermilion City,Horsea,116,1,1,1,13,18,Dragon Scale,0,Common,1,0,Old Rod
Vermilion City,Magikarp,129,1,1,1,13,18,,0,Common,1,0,Old Rod
Vermilion City,Octillery,224,1,1,1,13,18,Starf Berry,1,Uncommon,1,0,Good Rod
Vermilion City,Seadra,117,1,1,1,13,18,Dragon Scale,0,Common,1,0,Old Rod
Vermilion City,Squirtle,7,1,1,1,13,18,,0,Rare,1,0,Super Rod
Vermilion City,Staryu,120,0,0,1,13,18,,0,Rare,1,0,Super Rod
Vermilion City,Tentacool,72,1,1,1,13,18,,0,Common,1,0,Old Rod
Vermilion City,Tentacruel,73,1,1,1,13,18,,0,Common,1,0,Old Rod
Victory Road Hoenn B2F,Barboach,339,1,1,1,42,48,,0,Uncommon,0,0,
Victory Road Hoenn B2F,Golbat,42,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Goldeen,118,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Luvdisc,370,1,1,1,42,48,,0,Uncommon,0,0,
Victory Road Hoenn B2F,Magikarp,129,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Tentacool,72,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Tentacruel,73,1,1,1,42,48,,0,Common,0,0,
Victory Road Hoenn B2F,Wailmer,320,1,1,1,42,48,,0,Uncommon,0,0,
Victory Road Hoenn B2F,Whiscash,340,1,1,1,42,48,,0,Rare,0,0,
Victory Road Hoenn B2F,Zubat,41,1,1,1,42,48,,0,Common,0,0,
Violet City,Magikarp,129,1,1,1,10,14,,0,Common,1,0,Old Rod
Violet City,Poliwag,60,1,1,1,10,14,King's Rock,0,Common,1,0,Old Rod
Violet City,Poliwhirl,61,1,1,1,10,14,King's Rock,0,Common,1,0,Old Rod
Viridian City,Goldeen,118,1,1,1,10,15,,0,Common,1,0,Old Rod
Viridian City,Poliwag,60,1,1,1,10,15,King's Rock,0,Common,1,0,Old Rod
Viridian City,Psyduck,54,1,1,1,10,15,,0,Common,1,0,Old Rod
Vulcan Cave B2F,Horsea,116,1,1,1,36,40,Dragon Scale,0,Common,0,0,
Vulcan Cave B2F,Lapras,131,1,1,1,30,30,,0,Rare,0,0,
Vulcan Cave B2F,Marill,183,1,1,1,30,30,,0,Uncommon,0,0,
Vulcan Cave B2F,Octillery,224,1,1,1,36,40,Starf Berry,0,Uncommon,0,0,
Vulcan Cave B2F,Remoraid,223,1,1,1,36,40,Starf Berry,0,Uncommon,0,0,
Vulcan Cave B2F,Slowbro,80,1,1,1,36,40,King's Rock,0,Common,0,0,
Vulcan Cave B2F,Squirtle,7,1,1,1,30,30,,0,Rare,0,0,
Vulcan Cave B2F,Wingull,278,1,1,1,36,40,,0,Common,0,0,
Vulcan Cove,Gyarados,130,1,1,1,36,40,,0,Common,0,0,
Vulcan Cove,Krabby,98,1,1,1,36,40,,0,Common,0,0,
Vulcan Cove,Mantyke,458,1,1,1,36,40,,0,Uncommon,0,0,
Vulcan Cove,Marill,183,1,1,1,30,32,,0,Uncommon,0,0,
Vulcan Cove,Oshawott,501,1,1,1,30,32,,0,Rare,0,0,
Vulcan Cove,Panpour,515,1,1,1,36,40,Rindo Berry,0,Uncommon,0,0,
Vulcan Cove,Totodile,158,1,1,1,30,32,,0,Rare,0,0,
Vulcan Cove,Wingull,278,1,1,1,36,40,,0,Common,0,0,
Vulcan Island Shore,Ducklett,580,1,1,1,29,32,,0,Uncommon,0,0,
Vulcan Island Shore,Froakie,656,1,1,1,29,32,,0,Rare,0,0,
Vulcan Island Shore,Horsea,116,1,1,1,29,32,Dragon Scale,0,Common,0,0,
Vulcan Island Shore,Marill,183,1,1,1,29,32,,0,Uncommon,0,0,
Vulcan Island Shore,Raichu-Alolan,3059,1,1,1,29,32,,1,Rare,0,0,
Vulcan Island Shore,Remoraid,223,1,1,1,29,32,Starf Berry,0,Uncommon,0,0,
Vulcan Island Shore,Tentacool,72,1,1,1,29,32,Poison Barb,0,Common,0,0,
Vulcan Island Shore,Wingull,278,1,1,1,29,32,,0,Common,0,0,
Wastelands,Alomomola,594,1,1,1,22,27,,0,Rare,1,0,Super Rod
Wastelands,Corsola,222,1,1,1,22,27,Hard Stone,0,Uncommon,1,0,Good Rod
Wastelands,Ducklett,580,1,1,1,22,27,,0,Uncommon,1,0,Good Rod
Wastelands,Horsea,116,1,1,1,22,27,Dragon Scale,0,Common,1,0,Old Rod
Wastelands,Lumineon,457,1,1,1,22,27,Rindo Berry,0,Uncommon,1,0,Good Rod
Wastelands,Magikarp,129,1,1,1,22,27,,0,Common,1,0,Old Rod
Wastelands,Slowpoke,79,1,1,1,22,27,Lagging Tail,0,Common,1,0,Old Rod
Wastelands,Tympole,535,1,1,1,22,27,,1,Rare,1,0,Super Rod
Water Labyrinth,Goldeen,118,1,1,1,10,20,,0,Common,1,0,Good Rod
Water Labyrinth,Gyarados,130,1,1,1,20,30,,1,Uncommon,1,1,Super Rod
Water Labyrinth,Hoppip,187,0,1,0,10,20,,1,Common,0,0,
Water Labyrinth,Horsea,116,1,1,1,10,20,Dragon Scale,1,Common,1,0,Super Rod
Water Labyrinth,Magikarp,129,1,1,1,10,20,,1,Common,1,1,Old Rod
Water Labyrinth,Psyduck,54,1,0,0,20,30,,1,Common,1,0,Good Rod
